conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
learned_navigation_00629,navigation,1,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00629,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00629,navigation,3,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,5,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,6,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,7,user,Hi bot!,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,8,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00629,navigation,9,user,Từ Bến Thành.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Bến Thành""}}",,"{""origin"": ""Bến Thành""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00629,navigation,10,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00629,navigation,11,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}",,"{""mode"": ""car""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""car""}",{},[],[]
learned_navigation_00629,navigation,12,system,"Mình chốt: từ Bến Thành đến Sân bay Tân Sơn Nhất, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""car""}",{},[],[]
learned_navigation_00629,navigation,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""car""}",{},[],[]
learned_navigation_00630,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00630,navigation,1,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00630,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00630,navigation,3,user,Đi tới Central Station.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Station""}}",,"{""destination"": ""Central Station""}","{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00630,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00630,navigation,5,user,Từ UBND Quận 1. Đi tới Central Station.,,"{""act"": ""inform"", ""slots"": {""origin"": ""UBND Quận 1"", ""destination"": ""Central Station""}}",,"{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00630,navigation,6,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00630,navigation,7,user,Từ UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""origin"": ""UBND Quận 1""}}",,"{""origin"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
learned_navigation_00630,navigation,8,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
learned_navigation_00630,navigation,9,user,Đi ô tô. Từ UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car"", ""origin"": ""UBND Quận 1""}}",,"{""mode"": ""car"", ""origin"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_navigation_00630,navigation,10,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_navigation_00630,navigation,11,user,"Không đúng, mình sửa lại: Đi tới Central Station.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Central Station""}}",,"{""destination"": ""Central Station""}","{""destination"": ""Central Station"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_navigation_00630,navigation,12,system,"Mình chốt: từ UBND Quận 1 đến Central Station, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Central Station"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_navigation_00630,navigation,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_navigation_00631,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00631,navigation,1,user,Bạn là ai vậy?,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00631,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00631,navigation,3,user,Đi tới Sân bay Tân Sơn Nhất. Từ City Hall. Đi bộ.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall"", ""mode"": ""walk""}}",,"{""mode"": ""walk"", ""origin"": ""City Hall""}","{""mode"": ""walk"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
learned_navigation_00631,navigation,4,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,"{""mode"": ""walk"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
learned_navigation_00631,navigation,5,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""destination"": ""Sân bay Tân Sơn Nhất""}","{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
learned_navigation_00631,navigation,6,system,"Mình chốt: từ City Hall đến Sân bay Tân Sơn Nhất, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
learned_navigation_00631,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
learned_movie_00632,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00632,movie,1,user,Mình muốn đặt vé phim avatar. 21:10 Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar"", ""time"": ""21:10"", ""date"": ""weekend""}}",,"{""time"": ""21:10"", ""movie"": ""avatar""}","{""movie"": ""avatar""}","{""time"": ""21:10""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00632,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}","{""time"": ""21:10""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00632,movie,3,user,Bạn biết thời tiết hôm nay không?,,"{""act"": ""oos"", ""slots"": {}}",,"{""date"": ""today""}","{""movie"": ""avatar""}","{""time"": ""21:10"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00632,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}","{""time"": ""21:10"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00632,movie,5,user,Lotte. 21:10 Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte"", ""time"": ""21:10"", ""movie"": ""avatar""}}",,"{""theater"": ""Lotte""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00632,movie,6,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00632,movie,7,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,"{""tickets"": 2}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,8,system,"Mình chốt: phim avatar, rạp Lotte, ngày today, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,10,system,"Mình chốt: phim avatar, rạp Lotte, ngày today, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""today"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,11,user,"Không đúng, mình sửa lại: Cuối tuần.",,"{""act"": ""deny+inform"", ""slots"": {""date"": ""weekend""}}",,"{""date"": ""weekend""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,12,system,"Mình chốt: phim avatar, rạp Lotte, ngày weekend, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 2}",[],[]
learned_movie_00632,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 2}",[],[]
learned_movie_00633,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00633,movie,1,user,Mình muốn đặt vé phim oppenheimer. 3 vé Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer"", ""tickets"": 3, ""date"": ""weekend""}}",,"{""date"": ""weekend"", ""tickets"": 3, ""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,{},"{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,5,user,Tư vấn mua laptop giúp mình?,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,6,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""oppenheimer""}","{""date"": ""weekend"", ""tickets"": 3}","[""theater""]","[""time""]"
learned_movie_00633,movie,7,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 3}",[],"[""time""]"
learned_movie_00633,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 3}",[],"[""time""]"
learned_movie_00633,movie,9,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 3, ""time"": ""22:00""}",[],[]
learned_movie_00633,movie,10,system,"Mình chốt: phim oppenheimer, rạp Galaxy, ngày weekend, giờ 22:00, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 3, ""time"": ""22:00""}",[],[]
learned_movie_00633,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""tickets"": 3, ""time"": ""22:00""}",[],[]
learned_movie_00634,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00634,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}",,"{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00634,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00634,movie,3,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}",,"{""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00634,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00634,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00634,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00634,movie,7,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""19:45""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00634,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00634,movie,9,user,1 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 1}}",,"{""tickets"": 1}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,10,system,"Mình chốt: phim spider-man, rạp BHD, ngày tomorrow, giờ 19:45, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,12,system,"Mình chốt: phim spider-man, rạp BHD, ngày tomorrow, giờ 19:45, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,14,system,"Mình chốt: phim spider-man, rạp BHD, ngày tomorrow, giờ 19:45, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
learned_movie_00634,movie,15,user,"Không đúng, mình sửa lại: 18:30",,"{""act"": ""deny+inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""18:30""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}",[],[]
learned_navigation_00635,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00635,navigation,1,user,Đi tới UBND Quận 1. Đi bus. Từ Central Station.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1"", ""mode"": ""bus"", ""origin"": ""Central Station""}}",,"{""mode"": ""bus"", ""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}","{""mode"": ""bus"", ""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_navigation_00635,navigation,2,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""bus"", ""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},[],[]
